id,metal_center,charge,molecular_mass,n_atoms,n_electrons,tzvp_lumo_energy,tzvp_homo_energy,tzvp_homo_lumo_gap,homo_lumo_gap_delta,tzvp_electronic_energy,electronic_energy_delta,tzvp_dispersion_energy,dispersion_energy_delta,enthalpy_energy,enthalpy_energy_correction,gibbs_energy,gibbs_energy_correction,zpe_correction,heat_capacity,entropy,tzvp_dipole_moment,dipole_moment_delta,polarisability,lowest_vibrational_frequency,highest_vibrational_frequency,smiles
IBETUF,Fe,0,868.07638,83,442,-0.09605,-0.2303,0.13425,0.06507,-4659.19521829,-3.2938546200002747,-0.1335879789,0.0130759343,-4655.283716,0.617647670000224,-4655.413081,0.4882826700004443,0.56996,189.13,272.272,0.4502,0.1025999999999999,755.11,8.4575,3157.3237,
ICAKEE,Cd,0,769.10223,79,390,-0.13464,-0.22798,0.0933399999999999,0.0416799999999999,-2666.98503612,-2.465980910000326,-0.1269173831,0.0121602822999999,-2663.885835,0.633220209999763,-2664.008475,0.5105802099997163,0.589081,168.912,258.118,8.4005,1.1031999999999993,605.86,13.055,3201.771,
ICAKOO,Zn,0,719.12778,79,372,-0.13294,-0.22643,0.0934899999999999,0.04166,-4278.40259424,-2.712117450000733,-0.1256531843,0.0124276502,-4275.056371,0.6341057899999214,-4275.17848,0.511996790000012,0.590282,168.51,257.001,7.8392,1.1986,600.51,6.7068,3203.2579,
ICAZIV,Ta,0,518.21753,46,242,-0.13841,-0.3073,0.16889,0.06377,-1589.47901569,-1.1187796700000945,-0.092253595,0.0064768511,-1588.026971,0.3332650199999989,-1588.093376,0.2668600199999673,0.311732,99.673,139.76,2.3184,-0.0625999999999997,312.23,87.3035,3151.9736,
ICEJEF,Zr,0,500.29343,71,260,-0.04307,-0.22934,0.18627,0.0707599999999999,-1365.84299556,-1.3698611400000118,-0.1168934889,0.0084930532,-1363.874203,0.5989314199998717,-1363.973235,0.4998994200000197,0.561817,147.257,208.429,9.3586,0.0498999999999991,374.42,36.2985,3119.3613,
ICEZUO,Ni,0,706.18485,83,360,-0.08462,-0.23733,0.15271,0.07792,-8518.87933636,-2.7288204800006497,-0.1529932243,0.0113131861999999,-8515.445972,0.7045438799996191,-8515.560275,0.5902408799993282,0.661614,169.342,240.571,1.77,0.875,453.78,17.9591,3095.052,
ICIGIK,Ag,0,981.65555,59,462,-0.06017,-0.25746,0.19729,0.06729,-16941.1660419,-3.740749799999321,-0.1293029539,0.0067353777,-16936.996803,0.428489099998842,-16937.11592,0.3093721000004734,0.388937,144.139,250.702,11.3474,0.2188999999999996,487.29,8.3662,3160.9795,
ICIYEY,Hg,0,914.18299,81,448,-0.12578,-0.22495,0.09917,0.06094,-2433.21808149,-2.4412959399996907,-0.1299444347,0.01286328,-2430.155909,0.6208765500000482,-2430.28933,0.4874555500000497,0.573558,179.919,280.809,0.0403,0.026,869.39,7.3729,3197.3722,
IDESAP,Zn,-1,654.99727,58,330,-0.00981,-0.09731,0.0875,0.0407999999999999,-6019.11447075,-2.4694787799999176,-0.0920717007,0.0091157894999999,-6016.208491,0.4365009699995426,-6016.303484,0.3415079699998387,0.404498,124.941,199.93,4.5835,0.3784,649.08,19.5735,3133.2571,
IFOBIO,Zn,0,620.13618,70,322,-0.07105,-0.2229,0.1518499999999999,0.0632399999999999,-3679.51651738,-2.366735070000232,-0.1167165297,0.0111924335,-3676.579411,0.5703713099997003,-3676.683338,0.4664443100000426,0.533499,142.998,218.732,6.7675,-0.0998999999999998,415.7,18.8716,3152.8873,
IHOHET,Co,-1,579.05799,45,268,0.00485,-0.15758,0.16243,0.08362,-2589.78743967,-0.96787981999978,-0.0941271868,0.0063555084999999,-2588.498779,0.3207808500001192,-2588.566891,0.252668850000191,0.299354,98.815,143.353,0.0,0.0,344.1,37.5083,3124.0746,
IJUZAO,Mo,0,470.03614,41,226,-0.12779,-0.2764,0.14861,0.06658,-3493.38625176,-1.3682702500000232,-0.07071928,0.0054362498,-3491.724383,0.2935985099998106,-3491.800252,0.2177295100000265,0.269759,96.03,159.68,10.0973,0.2263999999999999,284.95,36.3726,3199.174,
ILELOA,Co,-1,341.28849,48,172,0.02792,-0.15832,0.18624,0.0951199999999999,-2034.72745351,-0.952144809999936,-0.0843827346,0.0076043205,-2033.412549,0.3627597000001969,-2033.473653,0.301655700000083,0.343088,96.949,128.603,5.323,0.3757000000000001,296.88,74.9428,3132.2541,
ILUXAQ,Ir,0,536.19612,50,256,-0.06385,-0.19073,0.12688,0.0628999999999999,-1621.08651879,-1.1648077199999989,-0.0815400921,0.0064733443999999,-1619.52152,0.4001910699998916,-1619.602651,0.3190600699999777,0.373468,106.976,170.753,1.7186,0.3508,330.58,10.713,3170.6814,
ILUXOE,Ir,0,654.28726,72,322,-0.02618,-0.18317,0.15699,0.0718699999999999,-2199.86074992,-1.6167736800002783,-0.1284433467,0.0092350843,-2197.63644,0.6075362399997175,-2197.73816,0.5058162400000583,0.569607,150.638,214.087,1.8764,-0.1008,412.91,21.3482,3169.5847,
ILUXUK,Ir,0,798.28726,84,394,-0.04002,-0.18238,0.14236,0.0682599999999999,-2656.7686736,-2.096141559999978,-0.1644256792,0.0112362541999999,-2653.985514,0.6870180400001118,-2654.099912,0.572620039999947,0.643671,176.233,240.771,1.6838,-0.0897000000000001,542.17,17.6741,3169.4684,
ILUYAR,Ir,0,852.259,84,418,-0.06374,-0.21623,0.15249,0.07049,-2954.3003124,-2.448851800000284,-0.1659713455,0.0114015677999999,-2951.189702,0.6617585999997573,-2951.309781,0.5416795999999522,0.615886,185.871,252.729,12.4356,0.0142000000000006,541.09,19.843,3159.1368,
IMEKER,Co,0,714.24873,78,352,-0.09592,-0.24345,0.14753,0.0783199999999999,-3327.5745929,-1.8620151499999336,-0.1590451886,0.0114902117,-3325.10581,0.6067677500000173,-3325.207293,0.5052847500001008,0.570043,161.944,213.591,13.9377,0.6552999999999987,530.24,17.5314,3181.3635,
IMEKIV,Co,0,730.24365,79,360,-0.08887,-0.22892,0.14005,0.06943,-3402.80012309,-1.956833660000029,-0.1536820722,0.0116614201,-3400.231876,0.6114134300000842,-3400.336767,0.5065224300001319,0.573627,165.245,220.761,15.9802,0.2588000000000008,530.51,16.0546,3148.4057,
IMEKOB,Co,0,539.22601,59,262,-0.1066,-0.26062,0.15402,0.07758,-2579.53830106,-1.269814419999875,-0.1116652404,0.0090171671999999,-2577.807534,0.4609526399999595,-2577.882179,0.3863076399998135,0.435613,117.781,157.104,3.6487,0.1385999999999998,358.96,38.2338,3141.8055,
IMEXAC,Ir,0,617.22728,60,298,-0.08116,-0.22103,0.13987,0.0679699999999999,-1930.52652466,-1.4609456599998794,-0.1089955128,0.0081023873,-1928.585388,0.4801910000001044,-1928.673555,0.3920239999999921,0.448815,128.148,185.562,10.6928,0.4482999999999997,372.42,28.6597,3179.9294,
IMEXEG,Ir,0,631.24293,63,306,-0.07993,-0.2121,0.13217,0.06818,-1969.80831483,-1.5083547100000487,-0.1146021207,0.0085057341999999,-1967.791248,0.5087121199999274,-1967.883416,0.4165441200000259,0.475439,134.578,193.982,9.6438,0.5113000000000003,386.15,24.2121,3151.6706,
IMEXOQ,Rh,0,541.18443,63,274,-0.07916,-0.21256,0.1334,0.06903,-1976.00143806,-1.5325976999999966,-0.1137877889,0.0086726124999999,-1973.960071,0.5087693600000875,-1974.051678,0.4171623600000202,0.475576,134.509,192.804,9.5439,0.4259000000000004,385.53,25.8449,3151.6382,
INENUN,Zn,0,526.25974,65,270,-0.07979,-0.18,0.10021,0.06359,-3134.28032721,-1.8032410699997847,-0.1081278761,0.0097242799999999,-3131.963603,0.5134831400000621,-3132.058111,0.4189751400003842,0.480456,135.608,198.91,21.9582,0.4382000000000019,434.4,23.7833,3549.9972,
INEPOH,Zr,0,545.3409,81,286,-0.01615,-0.20355,0.1874,0.05824,-1341.2308366,-1.540899619999891,-0.1277236275,0.0111985998,-1338.984787,0.7051499799999874,-1339.084667,0.6052699800000028,0.667601,154.108,210.216,16.323,-0.252600000000001,401.5,35.2875,3126.6703,
INEQAU,Zr,-1,427.11355,48,216,0.04711,-0.13233,0.17944,0.06275,-1662.48436956,-1.215358950000109,-0.0838632619,0.0061204952,-1660.888152,0.3808586099999047,-1660.962831,0.3061796099998446,0.355717,102.307,157.174,10.8108,0.0891999999999999,299.48,42.8043,3128.3477,
INEQIC,Zr,0,491.27282,68,254,-0.07829,-0.23412,0.15583,0.06729,-1146.73356209,-1.2944172300001355,-0.1170065349,0.0093447521999999,-1144.866923,0.5722218599998996,-1144.953775,0.4853698599999916,0.54043,134.372,182.795,10.9929,0.1059000000000001,380.99,36.0274,3142.3706,
IPIZAK,Ru,0,372.08957,37,182,-0.08038,-0.28426,0.20388,0.06917,-895.846897603,-0.8964490089999799,-0.0659335863,0.0055236186,-894.68011,0.2703385940000089,-894.746079,0.2043695940000134,0.25033,83.737,138.843,6.0002,0.1350000000000006,232.44,9.186,3115.8034,
IPIZEO,Ru,0,344.09465,35,168,-0.08246,-0.27445,0.19199,0.07285,-782.580240385,-0.7737940949999711,-0.0606764777,0.0052778434999999,-781.547273,0.2591732900000352,-781.605579,0.2008672900000192,0.241929,75.65,122.715,7.4948,0.3259999999999996,216.17,64.2426,3141.0888,
IPOBAS,Co,0,408.1891,51,208,-0.08472,-0.24847,0.16375,0.07147,-2342.90115215,-1.2470405000003666,-0.0915990917,0.0080617934,-2341.253599,0.4005126499996549,-2341.322417,0.3316946499999176,0.378226,100.62,144.841,8.007,0.1395999999999997,326.37,44.1475,3204.3104,
IRISIM,Co,-1,830.84314,45,372,-0.00663,-0.15777,0.15114,0.07633,-3184.10806661,-1.0314300100003493,-0.102297525,0.0057193205,-3182.769132,0.307504599999902,-3182.849744,0.2268925999997009,0.282177,107.629,169.663,5.7723,0.9748,424.47,23.8217,3138.2475,
IROWIW,Rh,0,579.00929,54,292,-0.10765,-0.23715,0.1295,0.0688,-2343.48188842,-1.7936057699998855,-0.0873806092,0.0077552287,-2341.261402,0.42688064999993,-2341.35728,0.3310026499998457,0.395259,118.049,201.794,4.86,-0.1023999999999993,426.95,16.6394,3595.9433,
IROXET,Rh,0,498.98308,44,250,-0.10593,-0.23539,0.12946,0.0715099999999999,-2075.45707768,-1.4998777300002075,-0.0686231898,0.0060411874,-2073.614755,0.3424449499998445,-2073.701997,0.2552029499997843,0.314828,99.291,183.617,5.0351,-0.0164999999999997,364.02,18.642,3154.6495,
ITEVUA,Fe,0,542.09798,57,278,-0.09367,-0.22922,0.13555,0.05555,-2942.18238482,-1.934237700000267,-0.075672252,0.0083960143,-2939.809687,0.4384601199999451,-2939.905726,0.3424211199999263,0.406451,126.697,202.131,0.5377,0.0652999999999999,416.5,7.1202,3176.2593,
IYIHAC,Pd,0,616.27435,69,306,-0.11247,-0.21564,0.10317,0.0653899999999999,-2081.63401058,-1.6989976300001215,-0.1254309,0.0104807238999999,-2079.418099,0.5169139499998892,-2079.514091,0.4209219499998653,0.484044,146.247,202.031,10.9433,0.5090000000000003,485.78,15.1605,3157.0882,
IYINIP,Ni,0,502.22414,67,262,-0.04948,-0.23963,0.19015,0.09543,-3604.9671637,-1.8401456900001,-0.1138027242,0.0092194708,-3602.56848,0.5585380100001203,-3602.665179,0.4618390099999487,0.523154,141.333,203.521,2.183,-0.8021000000000003,360.01,29.4803,3083.8404,
IZUJOD,Ru,0,624.03872,59,302,-0.07039,-0.21041,0.14002,0.07072,-5922.40547184,-1.9198768599999312,-0.1025316965,0.0075065822,-5920.021109,0.4644859800000631,-5920.11367,0.3719249800005855,0.432295,128.902,194.812,9.8595,0.7740000000000009,383.41,22.6451,3139.0156,
JABGAX,Ir,0,598.2885,66,292,-0.03447,-0.24139,0.20692,0.0743899999999999,-1785.70978179,-1.3782798800000364,-0.1158313955,0.0094176201999999,-1783.773935,0.557566910000105,-1783.86104,0.47046191000004,0.526318,130.297,183.328,7.8714,0.2181000000000006,358.74,48.2027,3120.7956,
JACCIA,Ni,0,602.25763,77,312,-0.06983,-0.23432,0.16449,0.08211,-3526.91115345,-2.018570469999758,-0.1429210593,0.0112641202,-3524.269289,0.6232939800001986,-3524.374127,0.5184559799999988,0.585733,156.77,220.651,13.1551,0.1828999999999983,505.83,11.8533,3143.5296,
JACCOG,Mo,-1,341.12141,37,168,0.0568,-0.10604,0.1628399999999999,0.0640199999999999,-743.937571165,-0.7744050789999619,-0.0636861584,0.005315607,-742.888232,0.2749340860000302,-742.95026,0.2129060860000891,0.255894,81.701,130.548,7.3262,0.0334000000000003,242.65,61.3068,3155.2534,
JAFSER,Ru,0,524.35586,69,262,-0.08713,-0.26583,0.1787,0.07782,-1145.38166433,-1.2556567299998278,-0.1275931045,0.0102636020999999,-1143.585487,0.5405206000000362,-1143.667609,0.4583986000000095,0.51092,138.48,172.841,10.1264,0.6326999999999998,395.71,25.2347,3149.9052,
JAFSIV,Ru,0,552.35077,71,276,-0.08607,-0.28006,0.19399,0.0732599999999999,-1258.66761216,-1.3754656000000978,-0.1335945927,0.0105939076,-1256.739504,0.5526425600000948,-1256.825996,0.46615055999996,0.520719,146.477,182.038,12.6874,0.5731000000000002,407.08,41.6974,3167.5038,
JANBUW,Ru,0,460.24715,61,234,-0.04902,-0.23751,0.18849,0.0815999999999999,-1048.00931401,-1.1164737999999943,-0.1053261615,0.0095054952,-1046.383446,0.5093942099999822,-1046.45549,0.4373502099999768,0.484458,114.591,151.63,9.6145,0.3147999999999999,322.4,41.6487,3207.9289,
JANCAD,Ru,0,510.2628,67,260,-0.07554,-0.2292,0.15366,0.06967,-1201.51945796,-1.2807824799999707,-0.1193677998,0.010404968,-1199.680433,0.5582424799999899,-1199.758119,0.4805564799999047,0.53054,126.525,163.503,9.5257,0.2886000000000006,373.06,39.4813,3198.3058,
JANDEI,Ru,0,508.222,61,256,-0.08598,-0.20053,0.11455,0.05477,-1231.24808191,-1.2870929900000192,-0.1081006702,0.009258945,-1229.472083,0.4889059199999792,-1229.55047,0.4105189200001859,0.461878,120.935,164.979,9.1427,0.4613999999999993,383.61,28.876,3187.606,
JANDOU,Cu,1,631.23347,79,326,-0.15469,-0.33059,0.1759,0.07063,-4338.4916378,-2.311845479999647,-0.1570325293,0.0112752980999999,-4335.529532,0.6502603200005979,-4335.636448,0.5433443199999601,0.60924,169.051,225.024,10.0181,-0.3134999999999994,462.5,17.1948,3472.4829,
JANFAI,Cu,1,603.20217,73,310,-0.16747,-0.33934,0.1718699999999999,0.0729399999999999,-4259.91556895,-2.2114142600003106,-0.1386431269,0.0101862821,-4257.114134,0.5900206899996192,-4257.218402,0.4857526899995719,0.55129,157.611,219.451,10.3056,0.1560000000000005,457.01,19.7696,3159.9738,
JANFIQ,Ag,0,796.12969,81,402,-0.08032,-0.2409,0.16058,0.07044,-3727.87801026,-2.869309669999893,-0.1594500406,0.0109537073999999,-3724.383008,0.6256925900001988,-3724.512996,0.4957045900000594,0.576736,189.11,273.583,3.5607,0.3153000000000001,506.49,13.5316,3151.7619,
JAPVEC,Zr,0,580.36812,85,304,-0.03757,-0.233,0.19543,0.07098,-1431.7010015,-1.6271040500000709,-0.1318346976,0.0116656864999999,-1429.339009,0.7348884499999713,-1429.452912,0.6209854500000347,0.693454,163.815,239.728,10.3977,-0.3731999999999988,445.27,14.5427,3383.3087,
JATMOH,Mn,0,345.15681,43,176,-0.04692,-0.25153,0.2046099999999999,0.0865499999999999,-2022.64650445,-1.1233456900001784,-0.0646885464,0.0064785728999999,-2021.18718,0.335978759999989,-2021.258524,0.264634759999808,0.31303,94.246,150.155,5.5706,-0.2751999999999999,245.4,31.5928,3504.7788,
JATSOM,Pt,0,631.2349,66,304,-0.05891,-0.21194,0.15303,0.06221,-3932.70758955,-1.5605457400001796,-0.1145497674,0.0080816865,-3930.582757,0.564286809999885,-3930.68187,0.4651738100001239,0.52856,138.052,208.601,12.952,-0.0091000000000001,369.81,26.1191,3077.3516,
JATSUS,Pt,0,649.15369,60,310,-0.04344,-0.23718,0.19374,0.06659,-4030.46132304,-1.6268260599999849,-0.1015432332,0.0076965155,-4028.345405,0.4890919800000119,-4028.443375,0.3911219800002072,0.455896,129.573,206.195,10.6376,0.0557000000000016,395.47,9.9609,3137.6131,
JEBHEH,Pt,0,661.34666,71,320,-0.10008,-0.24284,0.14276,0.05359,-1951.5375719,-1.6996155600002112,-0.1261198336,0.0088516368999999,-1949.276944,0.5610123399999338,-1949.386754,0.4512023399997815,0.520595,157.407,231.114,11.8883,-0.2614000000000001,406.73,27.229,3099.8467,
JEJBAC,Mo,-1,534.98668,41,254,0.02812,-0.1162,0.14432,0.06166,-1318.36525121,-1.1008913000000575,-0.0795613331,0.0054574699999999,-1316.974081,0.2902789099998699,-1317.053009,0.2113509099999646,0.265077,99.683,166.118,3.662,0.0466999999999999,311.49,16.6606,3681.8429,
JESWIN,Mn,0,334.10381,37,168,-0.04891,-0.25475,0.2058399999999999,0.0842199999999999,-2274.22345338,-1.1272866399999657,-0.0624268036,0.0053081177999999,-2272.822991,0.2731757400001697,-2272.892088,0.2040787400001136,0.251653,86.178,145.428,7.749,0.1505999999999998,228.41,30.5705,3152.2413,
JEVDOD,Ru,0,356.18455,45,178,-0.11042,-0.26483,0.15441,0.07532,-738.592217765,-0.7530868379999447,-0.0680104543,0.0059819539,-737.474359,0.3647719269999925,-737.54172,0.2974109269999871,0.343406,91.089,141.774,11.0154,0.5175999999999998,259.75,28.043,3153.4011,
JEZGUT,Rh,0,434.21102,57,222,-0.02328,-0.19981,0.17653,0.06288,-1284.62607787,-1.1001363899999888,-0.0956053908,0.0082247663,-1283.043962,0.4819794800000636,-1283.122197,0.403744480000114,0.455089,111.691,164.661,5.7435,0.1421000000000001,311.89,46.54,3137.1905,
JIPCAN,Fe,0,700.96051,66,360,-0.07719,-0.19367,0.11648,0.06718,-4667.26502509,-2.813399659999959,-0.1082983291,0.0092802791,-4663.948106,0.5035194299998693,-4664.070541,0.3810844299996461,0.459727,158.102,257.687,6.7163,0.1758000000000006,507.39,14.909,3167.8869,
JIRFOG,Fe,0,755.11367,77,386,-0.08746,-0.22414,0.13668,0.06828,-4041.12285571,-2.863669339999888,-0.1170698946,0.0116915713,-4037.666466,0.5927203699998245,-4037.786831,0.4723553700000593,0.548593,171.886,253.329,1.5387,0.0832999999999999,579.75,15.5134,3157.3368,
JIRFUM,Fe,0,736.16354,79,378,-0.08178,-0.22183,0.14005,0.06967,-3636.99436121,-2.736459780000132,-0.1171432475,0.0119874202,-3633.639228,0.6186734299999443,-3633.758429,0.4994724299999689,0.574647,173.703,250.881,2.3453,-0.7349999999999999,576.37,15.8246,3581.8763,
JIZSIW,Fe,0,412.98974,38,210,-0.12463,-0.22714,0.10251,0.06669,-3112.36529111,-1.5157339200000024,-0.0578493915,0.0056306222,-3110.557266,0.2922911900000144,-3110.632681,0.2168761899997662,0.269977,82.683,158.724,2.7522,1.0659000000000003,346.07,12.096,3164.5936,
JOMJAW,Co,0,384.1891,49,196,-0.09776,-0.25302,0.15526,0.07794,-2266.72623313,-1.1647485299999971,-0.0848552168,0.0075054621,-2265.174675,0.3868095999996512,-2265.242051,0.3194335999996838,0.365369,96.512,141.804,8.4131,0.1894000000000009,305.33,31.2532,3199.2587,
JOMJEA,Co,0,352.18401,46,180,-0.09683,-0.25639,0.15956,0.08096,-2189.57563619,-1.0886537899996256,-0.0743394301,0.0068670435999999,-2188.12047,0.3665124000003743,-2188.185751,0.3012314000002334,0.34589,90.754,137.396,7.5744,0.1474000000000002,268.75,46.6746,3217.1704,
JOTJEK,Pd,0,569.09616,63,292,-0.07105,-0.22328,0.15223,0.07176,-1923.1291161,-1.79255752999984,-0.0975929303,0.0094641551999999,-1920.808111,0.5284475700000257,-1920.903228,0.4333305700001801,0.49529,128.761,200.19,7.8727,0.6647999999999996,384.39,22.6847,3231.0219,
JOTLIQ,Pd,0,563.04921,57,286,-0.07299,-0.21854,0.14555,0.07446,-1919.55361285,-1.765635340000017,-0.0880826268,0.0085783839,-1917.327969,0.4600085100000797,-1917.422937,0.3650405099999716,0.428227,120.729,199.877,8.2243,0.3854999999999995,390.48,16.0739,3226.8895,
JOXVIB,Ni,0,554.33669,85,296,-0.05366,-0.22328,0.16962,0.0803799999999999,-3734.63383425,-1.95528067999976,-0.1454919137,0.0105647554999999,-3731.943609,0.7349445700001525,-3732.061293,0.6172605699998712,0.689443,178.136,247.685,14.4926,0.2439999999999997,447.72,26.8608,3099.9133,
JUFBEU,Zn,0,679.18989,77,352,-0.10337,-0.18906,0.08569,0.03207,-3769.3930294,-2.449531600000228,-0.1167157866,0.0120037908,-3766.315968,0.6275298000000475,-3766.427424,0.5160737999999583,0.587603,156.241,234.579,4.9859,-0.1813000000000002,689.13,13.4002,3492.9846,
JUGRIO,Zn,0,683.15244,74,352,-0.09957,-0.1857,0.08613,0.03207,-3771.80143968,-2.4321835000000647,-0.1126757011,0.0116104553,-3768.783791,0.5854651800000283,-3768.894868,0.4743881800000054,0.546321,153.338,233.781,6.7075,-0.2414000000000005,701.07,10.8578,3140.3464,
JUGRUA,Zn,0,683.15244,74,352,-0.10032,-0.18638,0.0860599999999999,0.0320699999999999,-3771.79511328,-2.4329113799999504,-0.1119116885,0.0115864035,-3768.775802,0.586399899999833,-3768.887257,0.4749449000000822,0.547504,152.133,234.576,6.4972,-0.1452999999999997,701.97,10.6027,3140.4383,
JUTZIJ,Co,0,475.1824,58,244,-0.08811,-0.22669,0.13858,0.09089,-3182.21476347,-1.6725763300000835,-0.0981010953,0.0080580754999999,-3180.083573,0.4586141400000088,-3180.171867,0.3703201399998761,0.427276,126.875,185.83,9.6121,0.0234000000000005,347.12,18.794,3103.7481,
JUTZOP,Rh,0,519.154,58,262,-0.08137,-0.22234,0.14097,0.07604,-1910.24827018,-1.510013220000019,-0.0992095282,0.007791738,-1908.280053,0.4582039599999916,-1908.370295,0.3679619600000023,0.426388,127.397,189.93,10.5026,0.2794999999999987,358.18,15.3379,3102.3501,
JUTZUV,Ir,0,609.2125,58,294,-0.05877,-0.21922,0.1604499999999999,0.0760899999999999,-1904.05503955,-1.4896950999998353,-0.0999925235,0.0076503713,-1902.10703,0.4583144500002163,-1902.197083,0.3682614500000909,0.426553,127.382,189.531,10.2748,0.2473000000000009,355.56,18.9405,3103.7156,
JUVBEJ,Rh,0,565.17474,64,286,-0.07997,-0.22161,0.14164,0.0756799999999999,-2026.66065069,-1.631736670000009,-0.1097453019,0.0088698062,-2024.521418,0.5074960199999623,-2024.617224,0.4116900199999236,0.473526,138.036,201.64,10.9841,0.2214999999999989,418.59,16.2657,3148.782,
JUYQIF,Co,0,556.18718,58,270,-0.10439,-0.24368,0.13929,0.07402,-2922.27273963,-1.3785766000000876,-0.111363738,0.0086300666,-2920.450394,0.4437690300001122,-2920.527875,0.3662880299998505,0.417439,120.426,163.073,8.918,0.5284999999999993,377.08,28.8471,3145.6893,
JUZFAL,Pt,0,681.2856,73,334,-0.07214,-0.21567,0.14353,0.0601199999999999,-1961.65842033,-1.6296963999998295,-0.1365110981,0.0098026628999999,-1959.427469,0.6012549300000956,-1959.530124,0.4985999300001822,0.564052,151.396,216.057,13.9816,0.2631999999999994,460.24,18.0067,3151.6554,
JUZFEP,Pt,0,681.2856,73,334,-0.04536,-0.20305,0.15769,0.06209,-1961.69012358,-1.633262790000117,-0.1372744382,0.0097895739,-1959.455111,0.6017497899999853,-1959.557963,0.4988977900000009,0.564608,151.043,216.47,10.9682,0.0995999999999988,448.81,19.4795,3155.2005,
KADCOI,Co,-1,327.27284,45,164,0.02806,-0.16048,0.18854,0.09651,-1995.43636334,-0.903770570000006,-0.0789601187,0.0072657527,-1994.199025,0.3335677700001724,-1994.25643,0.2761627700001554,0.315808,90.317,120.818,6.1356,0.1985999999999999,285.46,73.1304,3132.9323,
KAKVUO,Co,1,457.04766,57,240,-0.17875,-0.35546,0.17671,0.0953499999999999,-4222.42372927,-1.8378683199998704,-0.101439305,0.0076859722,-4220.082471,0.5033899500003827,-4220.17304,0.4128209500004232,0.469933,125.572,190.619,7.5523,0.5381999999999998,299.3,37.3702,3135.633,
