rruff_id,mineral_name,laser_nm,data_type,source_file,has_xrd,chemical_family,formula,reduced_formula,n_elements,avg_electronegativity,avg_atomic_mass,mb_gap_median,mb_gap_min,mb_gap_max,mb_gap_count,mb_is_metal,mb_e_form_median,mb_e_form_min,mb_e_form_count
R050536,Cobaltaustinite,532,Processed,Cobaltaustinite__R050536__Broad_Scan__532__0__unoriented__Raman_Data_Processed__5cbbf32574460e96ae483c8ad39f.txt,False,Sulfate,CaCo(AsO4)(OH),CaCoAsHO5,5.0,2.1399999999999997,38.188027,2.0447999999999995,2.0447999999999995,2.0447999999999995,1.0,False,-2.1082313816522222,-2.1082313816522222,1.0
R060907,Cobaltite,532,Processed,Cobaltite__R060907__Raman__532______Raman_Data_Processed__be2abe3c028d318b30cb2ba5d8fa.txt,True,Sulfide,CoAsS,CoAsS,3.0,2.2133333333333334,55.30659833333333,0.4256000000000002,0.0,0.9407000000000004,4.0,False,-0.6019660913541672,-0.6613071613541663,6.0
R070372,Cobaltite,785,Processed,Cobaltite__R070372__Broad_Scan__785__0__unoriented__Raman_Data_Processed__c5f9fe1c08d137edf6313b2944b6.txt,True,Sulfide,CoAsS,CoAsS,3.0,2.2133333333333334,55.30659833333333,0.4256000000000002,0.0,0.9407000000000004,4.0,False,-0.6019660913541672,-0.6613071613541663,6.0
R100119,Cobaltite,532,Processed,Cobaltite__R100119__Raman__532______Raman_Data_Processed__6e6be9786fb496f76d5fb02af467.txt,False,Sulfide,CoAsS,CoAsS,3.0,2.2133333333333334,55.30659833333333,0.4256000000000002,0.0,0.9407000000000004,4.0,False,-0.6019660913541672,-0.6613071613541663,6.0
R070400,Cobaltlotharmeyerite,532,Processed,Cobaltlotharmeyerite__R070400__Raman__532______Raman_Data_Processed__39d12a4ea1d79d55caa263de7496.txt,False,Sulfate,CaCo2(AsO4)22H2O,CaCo2As22H2O89,5.0,2.1399999999999997,38.188027,,,,,,,,
R070352,Cobaltomenite,785,Processed,Cobaltomenite__R070352__Broad_Scan__785__0__unoriented__Raman_Data_Processed__d052d8c67a71d1a73bcecc97b477.txt,False,Oxide,Co(SeO3)2H2O,CoH2Se2O7,4.0,2.5175,38.72513375,,,,,,,,
R110040,Cobaltomenite,532,Processed,Cobaltomenite__R110040__Raman__532______Raman_Data_Processed__b5ba15075152db4f814b8a416f97.txt,False,Oxide,Co(SeO3)2H2O,CoH2Se2O7,4.0,2.5175,38.72513375,,,,,,,,
R060952,Coconinoite,532,Processed,Coconinoite__R060952__Raman__532______Raman_Data_Processed__6bf4f7a282d028cd23930f8007eb.txt,False,Sulfate,Fe2Al2(UO2)2(PO4)4(SO4)(OH)220H2O,U2Al2Fe2P4H222SO245,7.0,2.1757142857142857,57.271650085714285,,,,,,,,
R070565,Coesite,532,Processed,Coesite__R070565__Raman__532______Raman_Data_Processed__40c8c1c55040859ffdc7bd2d5f97.txt,False,Silicate,SiO2,SiO2,2.0,2.67,22.04245,5.6009,4.721699999999999,6.1956,227.0,False,-3.2669786149999998,-3.2847129075,299.0
,Coesite,514,RAW,Coesite__X050094__Raman__514______Raman_Data_RAW__5807da96855dc08f6a5e3cb57742.txt,False,Silicate,SiO2,SiO2,2.0,2.67,22.04245,5.6009,4.721699999999999,6.1956,227.0,False,-3.2669786149999998,-3.2847129075,299.0
R070402,Coffinite,532,Processed,Coffinite__R070402__Raman__532______Raman_Data_Processed__ff800c9edd104c2b732b13d7383f.txt,False,Silicate,U(SiO4)nH2O,U(SiO4)nH2O,4.0,,,,,,,,,,
R100076,Cohenite,532,Processed,Cohenite__R100076__Raman__532______Raman_Data_Processed__b10102279989123fcab02b960684.txt,False,Mixed/Other,CFe3,Fe3C,2.0,2.19,33.92785,0.0,0.0,0.0,3.0,True,0.13673972031250065,0.0509777184374993,6.0
,Colchicine,532,Processed,Colchicine__D120005__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7543d303ddc4059b977a55742ca3.txt,False,Unknown,,,,,,,,,,,,,
R050102,Colemanite,514,Processed,Colemanite__R050102-3__Raman__514__0-000__depolarized__Raman_Data_Processed__0f95f61a446fd67b497cbe704e20.txt,True,Oxide,CaB3O4(OH)3H2O,CaB3H5O8,4.0,2.17,16.974085000000002,5.5609,5.5273,5.5945,2.0,False,-2.324849966432353,-2.327075686064706,2.0
R050331,Colemanite,532,Processed,Colemanite__R050331__Broad_Scan__532__0__unoriented__Raman_Data_Processed__6a4dfe4dc19b9dbe1fba95286e01.txt,True,Oxide,CaB3O4(OH)3H2O,CaB3H5O8,4.0,2.17,16.974085000000002,5.5609,5.5273,5.5945,2.0,False,-2.324849966432353,-2.327075686064706,2.0
R150109,Colinowensite,532,Processed,Colinowensite__R150109__Raman__532______Raman_Data_Processed__02149eb47050ef8cd9e18b422e31.txt,False,Silicate,BaCuSi2O6,BaCu(SiO3)2,4.0,2.0324999999999998,61.239475,0.47045000000000003,0.0,0.6074999999999999,6.0,False,-2.86597306175,-2.8749546027499995,6.0
R060140,Collinsite,532,Processed,Collinsite__R060140__Broad_Scan__532__0__unoriented__Raman_Data_Processed__be59f089b114bbd04b591d4aab7d.txt,False,Phosphate,Ca2Mg(PO4)22H2O,Ca2MgP22H2O89,5.0,2.028,22.4728204,,,,,,,,
R120022,Collinsite,532,Processed,Collinsite__R120022__Raman__532______Raman_Data_Processed__2df54d66e47f9ed4276e84c35846.txt,False,Phosphate,Ca2Mg(PO4)22H2O,Ca2MgP22H2O89,5.0,2.028,22.4728204,,,,,,,,
R140626,Collinsite,532,Processed,Collinsite__R140626__Broad_Scan__532__0__unoriented__Raman_Data_Processed__a8b394816be1e81346ea7af18551.txt,False,Phosphate,Ca2Mg(PO4)22H2O,Ca2MgP22H2O89,5.0,2.028,22.4728204,,,,,,,,
R070326,Coloradoite,532,Processed,Coloradoite__R070326__Raman__532______Raman_Data_Processed__cbb5d3630889e11d426edaff8dd1.txt,False,Mixed/Other,HgTe,HgTe,2.0,2.05,164.095,0.2789000000000001,0.0,0.4761999999999999,3.0,False,-0.0156451850000001,-0.16859844,7.0
R070417,Colquiriite,532,Processed,Colquiriite__R070417__Raman__532______Raman_Data_Processed__2772a4d87efcf5476f559408af46.txt,False,Halide,CaLiAlF6,LiCaAlF6,4.0,1.8925,23.24973545,7.6448,7.6448,7.6448,1.0,False,-3.8887910196822224,-3.8887910196822224,1.0
R050348,Columbite-(Fe),514,Processed,Columbite-(Fe)__R050348-3__Raman__514__0-000__depolarized__Raman_Data_Processed__65f2cefad0138c1c1742788189ef.txt,True,Oxide,FeNb2O6,Nb2FeO6,3.0,2.29,54.91692666666666,2.0984,1.9305,2.2509,4.0,False,-2.742445201309525,-2.782918222976192,4.0
R060001,Columbite-(Fe),514,Processed,Columbite-(Fe)__R060001-3__Raman__514__0-000__depolarized__Raman_Data_Processed__1b4bcf26f44638e536e1366c2cd0.txt,True,Oxide,FeNb2O6,Nb2FeO6,3.0,2.29,54.91692666666666,2.0984,1.9305,2.2509,4.0,False,-2.742445201309525,-2.782918222976192,4.0
R070161,Columbite-(Fe),532,Processed,Columbite-(Fe)__R070161__Raman__532______Raman_Data_Processed__7e3cee9cb5e568eace561f8ce1d6.txt,True,Oxide,FeNb2O6,Nb2FeO6,3.0,2.29,54.91692666666666,2.0984,1.9305,2.2509,4.0,False,-2.742445201309525,-2.782918222976192,4.0
R040083,Columbite-(Mn),514,Processed,Columbite-(Mn)__R040083__Raman__514______Raman_Data_Processed__100b71b895d30708489b1e8aa360.txt,True,Oxide,MnNb2O6,MnNb2O6,3.0,2.1966666666666668,54.61460833333334,2.5349000000000004,2.5349000000000004,2.5349000000000004,1.0,False,-2.8710588208606342,-2.8710588208606342,1.0
R050359,Columbite-(Mn),514,Processed,Columbite-(Mn)__R050359__Raman__514______Raman_Data_Processed__c6e138dcb354227f5c9aea468e0d.txt,True,Oxide,MnNb2O6,MnNb2O6,3.0,2.1966666666666668,54.61460833333334,2.5349000000000004,2.5349000000000004,2.5349000000000004,1.0,False,-2.8710588208606342,-2.8710588208606342,1.0
R070568,Colusite,532,Processed,Colusite__R070568__Raman__532______Raman_Data_Processed__7c348b772ac51f628c35ab115b67.txt,False,Sulfide,Cu13VAs3S16,VCu13As3S16,4.0,2.0725,55.368525,0.0,0.0,0.0,1.0,True,-0.6087498319696965,-0.6087498319696965,1.0
R060734,Comancheite,532,Processed,Comancheite__R060734__Broad_Scan__532__0__unoriented__Raman_Data_Processed__aa6dba684c393da865efd2ce5f1b.txt,False,Oxide,"Hg55N24(NH2,OH)4(Cl,Br)34","Hg55N24(NH2,OH)4(Cl,Br)34",2.0,2.52,107.29835,,,,,,,,
R070149,Congolite,532,Processed,Congolite__R070149__Raman__532______Raman_Data_Processed__28a11faed71bc2aebf23c506b408.txt,False,Oxide,Fe3B7O13Cl,Fe3B7ClO13,4.0,2.6175,29.5271,2.8149000000000006,2.8149000000000006,2.8149000000000006,1.0,False,-2.5865902104656957,-2.5865902104656957,1.0
R110153,Congolite,532,Processed,Congolite__R110153__Raman__532______Raman_Data_Processed__daed2d38cfba0b310082ee157362.txt,False,Oxide,Fe3B7O13Cl,Fe3B7ClO13,4.0,2.6175,29.5271,2.8149000000000006,2.8149000000000006,2.8149000000000006,1.0,False,-2.5865902104656957,-2.5865902104656957,1.0
R040167,Conichalcite,514,Processed,Conichalcite__R040167__Raman__514______Raman_Data_Processed__9484d30823dfb79a259bcbb6ae5f.txt,False,Sulfate,CaCu(AsO4)(OH),CaCuAsHO5,5.0,2.1439999999999997,39.11058799999999,0.2830999999999997,0.2830999999999997,0.2830999999999997,1.0,False,-1.9686453533188888,-1.9686453533188888,1.0
R050028,Conichalcite,514,Processed,Conichalcite__R050028__Raman__514______Raman_Data_Processed__0f95383e73e220bc076e48a3b9bc.txt,True,Sulfate,CaCu(AsO4)(OH),CaCuAsHO5,5.0,2.1439999999999997,39.11058799999999,0.2830999999999997,0.2830999999999997,0.2830999999999997,1.0,False,-1.9686453533188888,-1.9686453533188888,1.0
R050506,Conichalcite,780,Processed,Conichalcite__R050506__Broad_Scan__780__0__unoriented__Raman_Data_Processed__2e778b6e5ac25a2e8c1c9ed3b02e.txt,True,Sulfate,CaCu(AsO4)(OH),CaCuAsHO5,5.0,2.1439999999999997,39.11058799999999,0.2830999999999997,0.2830999999999997,0.2830999999999997,1.0,False,-1.9686453533188888,-1.9686453533188888,1.0
R070430,Conichalcite,532,Processed,Conichalcite__R070430__Raman__532______Raman_Data_Processed__b04d77e357e191c822698a902c27.txt,False,Sulfate,CaCu(AsO4)(OH),CaCuAsHO5,5.0,2.1439999999999997,39.11058799999999,0.2830999999999997,0.2830999999999997,0.2830999999999997,1.0,False,-1.9686453533188888,-1.9686453533188888,1.0
R070447,Conichalcite,532,Processed,Conichalcite__R070447__Broad_Scan__532__0__unoriented__Raman_Data_Processed__719f782d3b153f9254ee896f79ea.txt,False,Sulfate,CaCu(AsO4)(OH),CaCuAsHO5,5.0,2.1439999999999997,39.11058799999999,0.2830999999999997,0.2830999999999997,0.2830999999999997,1.0,False,-1.9686453533188888,-1.9686453533188888,1.0
R120017,Conichalcite,532,Processed,Conichalcite__R120017__Broad_Scan__532__0__unoriented__Raman_Data_Processed__abdd1020ce7a77e804804feb7b16.txt,False,Sulfate,CaCu(AsO4)(OH),CaCuAsHO5,5.0,2.1439999999999997,39.11058799999999,0.2830999999999997,0.2830999999999997,0.2830999999999997,1.0,False,-1.9686453533188888,-1.9686453533188888,1.0
R060503,Connellite,532,Processed,Connellite__R060503__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7a1fd7bd636f9511a032eea14a6f.txt,True,Sulfate,Cu36(SO4)(OH)62Cl86H2O,Cu36H64SCl86O67,5.0,2.656,29.614268,,,,,,,,
,Connellite,514,Processed,Connellite__X060006__Raman__514______Raman_Data_Processed__ac7a9f61f039616041996572706b.txt,False,Sulfate,Cu36(SO4)(OH)62Cl86H2O,Cu36H64SCl86O67,5.0,2.656,29.614268,,,,,,,,
R061103,Cookeite,532,Processed,Cookeite__R061103__Raman__532______Raman_Data_Processed__9b7b3bb4a3e128bc839694d035a8.txt,True,Silicate,"(Al,Li)3Al2(Si,Al)4O10(OH)8","(Al,Li)3Al2(Si,Al)4O10(OH)8",5.0,,,,,,,,,,
R060821,Copiapite,532,Processed,Copiapite__R060821__Raman__532______Raman_Data_Processed__2d6bdbd06ebe46a987f12c475606.txt,False,Sulfate,FeFe4(SO4)6(OH)220H2O,Fe5H222S6O245,4.0,2.5125,26.229335,,,,,,,,
R061078,Copper,532,Processed,Copper__R061078__Raman__532______Raman_Data_Processed__74fcbf611957232d7b7627db8643.txt,True,Mixed/Other,Cu,Cu,1.0,1.9,63.546,0.0,0.0,0.0,6.0,True,0.0349214900000003,0.0,8.0
R070329,Copper,532,Processed,Copper__R070329__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d6654a73e98189ef4dd2d55ab49f.txt,False,Mixed/Other,Cu,Cu,1.0,1.9,63.546,0.0,0.0,0.0,6.0,True,0.0349214900000003,0.0,8.0
R060638,Coquimbite,532,Processed,Coquimbite__R060638__Raman__532______Raman_Data_Processed__103a6814c9499bdf603daee1ace9.txt,False,Sulfate,AlFe3(SO4)6(H2O)126H2O,AlFe3H254S6O151,5.0,2.332,26.379775719999998,,,,,,,,
R070666,Coquimbite,780,Processed,Coquimbite__R070666__Broad_Scan__780__0__unoriented__Raman_Data_Processed__d5ef79375acc0362c643c4bc8e9d.txt,True,Sulfate,AlFe3(SO4)6(H2O)126H2O,AlFe3H254S6O151,5.0,2.332,26.379775719999998,,,,,,,,
R110210,Coquimbite,532,Processed,Coquimbite__R110210__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e2458ad8e11bd83b552c40bb4d36.txt,False,Sulfate,AlFe3(SO4)6(H2O)126H2O,AlFe3H254S6O151,5.0,2.332,26.379775719999998,,,,,,,,
R130560,Corderoite,532,Processed,Corderoite__R130560__Raman__532______Raman_Data_Processed__1e4acb8ed6b6a103621805897777.txt,False,Sulfide,Hg3S2Cl2,Hg3(SCl)2,3.0,2.58,89.36933333333333,1.8038,0.5791,1.932,3.0,False,-0.7437844228510715,-0.7472810656635713,3.0
R190022,Corderoite,532,Processed,Corderoite__R190022__Raman__532______Raman_Data_Processed__96aaec7d93c95f4284fd5e2073a3.txt,False,Sulfide,Hg3S2Cl2,Hg3(SCl)2,3.0,2.58,89.36933333333333,1.8038,0.5791,1.932,3.0,False,-0.7437844228510715,-0.7472810656635713,3.0
R040081,Cordierite,514,Processed,Cordierite__R040081-3__Raman__514__0-000__depolarized__Raman_Data_Processed__bebb186dd7fc6924453dd9eecd6f.txt,True,Silicate,Mg2Al4Si5O18,Mg2Al4Si5O18,4.0,2.065,23.842859649999998,4.5817,4.3459,4.8175,2.0,False,-3.3372249901724134,-3.34912329887931,2.0
R040082,Cordierite,514,Processed,Cordierite__R040082-3__Raman__514__0-000__depolarized__Raman_Data_Processed__7632d67b71b41c0c2f243c438e89.txt,True,Silicate,Mg2Al4Si5O18,Mg2Al4Si5O18,4.0,2.065,23.842859649999998,4.5817,4.3459,4.8175,2.0,False,-3.3372249901724134,-3.34912329887931,2.0
R040084,Cordierite,514,Processed,Cordierite__R040084-3__Raman__514__0-000__depolarized__Raman_Data_Processed__3b7bfc6a0beeabf97307280df321.txt,True,Silicate,Mg2Al4Si5O18,Mg2Al4Si5O18,4.0,2.065,23.842859649999998,4.5817,4.3459,4.8175,2.0,False,-3.3372249901724134,-3.34912329887931,2.0
R100141,Cordierite,532,Processed,Cordierite__R100141__Raman__532______Raman_Data_Processed__66215a5538d88989389f19015ea3.txt,False,Silicate,Mg2Al4Si5O18,Mg2Al4Si5O18,4.0,2.065,23.842859649999998,4.5817,4.3459,4.8175,2.0,False,-3.3372249901724134,-3.34912329887931,2.0
R100150,Cordierite,532,Processed,Cordierite__R100150__Raman__532______Raman_Data_Processed__e41006cbca73e5948ac38c67e87f.txt,False,Silicate,Mg2Al4Si5O18,Mg2Al4Si5O18,4.0,2.065,23.842859649999998,4.5817,4.3459,4.8175,2.0,False,-3.3372249901724134,-3.34912329887931,2.0
R110181,Cordylite-(Ce),532,Processed,Cordylite-(Ce)__R110181__Broad_Scan__532__0__unoriented__Raman_Data_Processed__baf63927a93b2486991b3157cd21.txt,False,Carbonate,"(Na,Ca,[box])BaCe2(CO3)4(F,O)","(Na,Ca,[box])BaCe2(CO3)4(F,O)",2.0,1.0050000000000001,138.7215,,,,,,,,
R050522,Corkite,532,Processed,Corkite__R050522__Raman__532______Raman_Data_Processed__e5deb416084d46fcd2d8474f5ef7.txt,True,Sulfate,PbFe3(SO4)(PO4)(OH)6,Fe3PH6PbSO14,6.0,2.4283333333333332,57.18185033333333,1.3477,1.3477,1.3477,1.0,False,-1.8847407890548216,-1.8847407890548216,1.0
R070403,Corkite,532,Processed,Corkite__R070403__Raman__532______Raman_Data_Processed__bccddd5328974867429a639f3473.txt,False,Sulfate,PbFe3(SO4)(PO4)(OH)6,Fe3PH6PbSO14,6.0,2.4283333333333332,57.18185033333333,1.3477,1.3477,1.3477,1.0,False,-1.8847407890548216,-1.8847407890548216,1.0
R070491,Corkite,532,Processed,Corkite__R070491__Raman__532______Raman_Data_Processed__a970b9fd5d8892aa57a9130c638b.txt,False,Sulfate,PbFe3(SO4)(PO4)(OH)6,Fe3PH6PbSO14,6.0,2.4283333333333332,57.18185033333333,1.3477,1.3477,1.3477,1.0,False,-1.8847407890548216,-1.8847407890548216,1.0
R040163,Cornetite,514,Processed,Cornetite__R040163__Raman__514______Raman_Data_Processed__7ad378ab4aecd67703194090a522.txt,False,Phosphate,Cu3(PO4)(OH)3,Cu3PH3O7,4.0,2.4325,27.8817755,,,,,,,,
R050151,Cornetite,514,Processed,Cornetite__R050151__Raman__514______Raman_Data_Processed__9bf21fd2f43aa4ce9d1f1c571c5c.txt,True,Phosphate,Cu3(PO4)(OH)3,Cu3PH3O7,4.0,2.4325,27.8817755,,,,,,,,
R050469,Cornwallite,532,Processed,Cornwallite__R050469__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3e02894caddd85286e549941e8e8.txt,True,Sulfate,Cu5(AsO4)2(OH)4,Cu5As2(HO3)4,4.0,2.4299999999999997,38.868735,0.0763000000000002,0.0763000000000002,0.0763000000000002,1.0,False,-1.236323068890435,-1.236323068890435,1.0
R110146,Cornwallite,532,Processed,Cornwallite__R110146__Broad_Scan__532__0__unoriented__Raman_Data_Processed__205170da23f4d39efa6eb2127ded.txt,False,Sulfate,Cu5(AsO4)2(OH)4,Cu5As2(HO3)4,4.0,2.4299999999999997,38.868735,0.0763000000000002,0.0763000000000002,0.0763000000000002,1.0,False,-1.236323068890435,-1.236323068890435,1.0
R060258,Coronadite,532,Processed,Coronadite__R060258__Raman__532______Raman_Data_Processed__39424871a155ede8cb9d8bb12e8a.txt,False,Oxide,Pb(Mn6Mn2)O16,Mn8PbO16,3.0,2.44,92.71248166666665,0.1051999999999999,0.1051999999999999,0.1051999999999999,1.0,False,-1.8608225383072,-1.8608225383072,1.0
R070320,Coronadite,532,Processed,Coronadite__R070320__Raman__532______Raman_Data_Processed__1993359c447fa202e02e21d976e0.txt,False,Oxide,Pb(Mn6Mn2)O16,Mn8PbO16,3.0,2.44,92.71248166666665,0.1051999999999999,0.1051999999999999,0.1051999999999999,1.0,False,-1.8608225383072,-1.8608225383072,1.0
R090056,Coronadite,532,Processed,Coronadite__R090056__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1389f26500b4a7a8ca13ab3daf10.txt,False,Oxide,Pb(Mn6Mn2)O16,Mn8PbO16,3.0,2.44,92.71248166666665,0.1051999999999999,0.1051999999999999,0.1051999999999999,1.0,False,-1.8608225383072,-1.8608225383072,1.0
R060701,Correianevesite,532,Processed,Correianevesite__R060701__Raman__532______Raman_Data_Processed__09b665ebb7f21230bc8592795dbf.txt,False,Phosphate,FeMn2(PO4)23H2O,Mn2FeP23H2O93,5.0,2.242,31.752829400000003,,,,,,,,
R090069,Correianevesite,532,Processed,Correianevesite__R090069__Broad_Scan__532__0__unoriented__Raman_Data_Processed__2ea84b8657817b5c5b46ec7c3718.txt,False,Phosphate,FeMn2(PO4)23H2O,Mn2FeP23H2O93,5.0,2.242,31.752829400000003,,,,,,,,
R130692,Correianevesite,532,Processed,Correianevesite__R130692__Raman__532______Raman_Data_Processed__095ac41fadce9f710f4883ec0aea.txt,False,Phosphate,FeMn2(PO4)23H2O,Mn2FeP23H2O93,5.0,2.242,31.752829400000003,,,,,,,,
R040096,Corundum,514,Processed,Corundum__R040096-3__Raman__514__0-000__depolarized__Raman_Data_Processed__287ac2a537ff1cbd39080e8e130b.txt,True,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R060020,Corundum,514,Processed,Corundum__R060020-3__Raman__514__0-000__depolarized__Raman_Data_Processed__7b043c12e6d08174544c33480a7a.txt,True,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R100131,Corundum,532,Processed,Corundum__R100131__Raman__532______Raman_Data_Processed__5ea630147e9b98244e0ba32b4944.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R100142,Corundum,532,Processed,Corundum__R100142__Raman__532______Raman_Data_Processed__72ccdf5a0a75942c3b8e06e6eecf.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110096,Corundum,532,RAW,Corundum__R110096__Broad_Scan__532__0__unoriented__Raman_Data_Raw__0da9e4f112a3753fffee7ebaa276.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110097,Corundum,532,RAW,Corundum__R110097__Broad_Scan__532__0__unoriented__Raman_Data_Raw__6bbd0f1999fd68f2fb487e0fb107.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110098,Corundum,532,Processed,Corundum__R110098__Raman__532______Raman_Data_Processed__d645f9a921fdc35ac5cb8ccc9051.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110099,Corundum,532,Processed,Corundum__R110099__Raman__532______Raman_Data_Processed__d193618f7f5a400b8f744ead631e.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110110,Corundum,532,Processed,Corundum__R110110__Raman__532______Raman_Data_Processed__6efb6b12bec6bfc5ba468ae9cff0.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110111,Corundum,532,Processed,Corundum__R110111__Raman__532______Raman_Data_Processed__d6953e034478281f6f5e416aba5a.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110116,Corundum,532,Processed,Corundum__R110116__Raman__532______Raman_Data_Processed__46e15421aa5e4683550b22ff68d2.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110117,Corundum,532,Processed,Corundum__R110117__Raman__532______Raman_Data_Processed__97d615ca58f3ac571b5161273102.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R110119,Corundum,532,Processed,Corundum__R110119__Raman__532______Raman_Data_Processed__a578897a5b5dfcf5b501ede91a7f.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
,Corundum,785,Processed,Corundum__X050042__Raman__785______Raman_Data_Processed__896204af281b1eb76ebf015b0068.txt,False,Oxide,Al2O3,Al2O3,2.0,2.525,21.4904693,4.4553,3.0752,5.853700000000001,21.0,False,-3.35325318375,-3.44211350075,29.0
R060265,Corvusite,532,Processed,Corvusite__R060265__Raman__532______Raman_Data_Processed__3174c32b74df6a023082a350504c.txt,True,Oxide,"(Na,Ca,K)1-x(V,V,Fe)8O204H2O","(Na,Ca,K)1-x(V,V,Fe)8O204H2O",7.0,,,,,,,,,,
R060229,Cosalite,532,Processed,Cosalite__R060229__Raman__532______Raman_Data_Processed__fe839b2a327dcf6b6c6f3c908614.txt,False,Sulfide,Pb2Bi2S5,Bi2Pb2S5,3.0,2.31,149.41513333333333,0.7227999999999994,0.7227999999999994,0.7227999999999994,1.0,False,-0.7794202562847224,-0.7794202562847224,1.0
R060625,Cosalite,532,Processed,Cosalite__R060625__Broad_Scan__532__0__unoriented__Raman_Data_Processed__28f4337ee1c1ea581db1d3a4c5e7.txt,False,Sulfide,Pb2Bi2S5,Bi2Pb2S5,3.0,2.31,149.41513333333333,0.7227999999999994,0.7227999999999994,0.7227999999999994,1.0,False,-0.7794202562847224,-0.7794202562847224,1.0
R060988,Cosalite,532,Processed,Cosalite__R060988__Raman__532______Raman_Data_Processed__252134e24e881a872ee6e9e404a1.txt,False,Sulfide,Pb2Bi2S5,Bi2Pb2S5,3.0,2.31,149.41513333333333,0.7227999999999994,0.7227999999999994,0.7227999999999994,1.0,False,-0.7794202562847224,-0.7794202562847224,1.0
R060655,Cotunnite,532,Processed,Cotunnite__R060655__Broad_Scan__532__0__unoriented__Raman_Data_Processed__675661c5e69edb1f2db8a067d31f.txt,False,Halide,PbCl2,PbCl2,2.0,2.745,121.3265,3.0963,3.028,3.7939,3.0,False,-1.54118623884,-1.5470042721733333,3.0
R060129,Covellite,514,Processed,Covellite__R060129-3__Raman__514__0-000__depolarized__Raman_Data_Processed__44373626e11dc42f56350aa76388.txt,True,Sulfide,CuS,CuS,2.0,2.24,47.805499999999995,0.0,0.0,0.0,4.0,True,-0.46015320453124975,-0.529884481197918,6.0
R060143,Covellite,514,Processed,Covellite__R060143-3__Raman__514__0-000__depolarized__Raman_Data_Processed__76449f6750cd2f0f2de828929d9b.txt,True,Sulfide,CuS,CuS,2.0,2.24,47.805499999999995,0.0,0.0,0.0,4.0,True,-0.46015320453124975,-0.529884481197918,6.0
